"","x"
"16191","CDH7"
"16192","ALKBH5"
"16193","JUP"
"16194","MCART2"
"16195","TMEM41A"
"16196","ACOXL"
"16197","MAMDC4"
"16198","CBX3"
"16199","PRR20A"
"16200","RBMXL2"
"16201","PLA2G4D"
"16202","FGF13"
"16203","PGPEP1L"
"16204","KIF3A"
"16205","DCXR"
"16206","PDIA6"
"16207","CASKIN2"
"16208","TAB3"
"16209","EHD1"
"16210","GGTLC1"
"16211","SNORA76"
"16212","MARCKSL1"
"16213","ZNF496"
"16214","SCAF1"
"16215","KCTD8"
"16216","TRAF3IP3"
"16217","DDTL"
"16218","FLJ27354"
"16219","LSR"
"16220","FAM75A5"
"16221","CXorf1"
"16222","TRIML2"
"16223","EIF2B1"
"16224","GSTZ1"
"16225","OMP"
"16226","JMJD8"
"16227","POM121L8P"
"16228","ISLR2"
"16229","C12orf36"
"16230","GATA2"
"16231","ZNF37BP"
"16232","GABRA5"
"16233","CELSR2"
"16234","STAM2"
"16235","PTPMT1"
"16236","GRP"
"16237","SV2A"
"16238","MAGEA12"
"16239","GSG1"
"16240","CACNG1"
"16241","C3orf65"
"16242","C18orf19"
"16243","FRMPD1"
"16244","PTPRJ"
"16245","ZNF668"
"16246","PLEKHJ1"
"16247","SNHG6"
"16248","ADAT1"
"16249","TMEM50A"
"16250","ARHGAP36"
"16251","UCN3"
"16252","HOOK1"
"16253","IL17B"
"16254","TTC14"
"16255","MLKL"
"16256","KLHL5"
"16257","CRYL1"
"16258","FOXH1"
"16259","NFYB"
"16260","PPM1G"
"16261","NMT1"
"16262","HADHA"
"16263","LOC731275"
"16264","PLA2G16"
"16265","PLEKHF1"
"16266","SAGE1"
"16267","MUSTN1"
"16268","TFEB"
"16269","ZFYVE27"
"16270","ATG12"
"16271","BMI1"
"16272","ZIM3"
"16273","FTSJD2"
"16274","MASP1"
"16275","MYH4"
"16276","PROX2"
"16277","RPAP2"
"16278","BOLA3"
"16279","ASB5"
"16280","MIA3"
"16281","SEMA3F"
"16282","MRPL51"
"16283","NDUFB2"
"16284","FAM46C"
"16285","G6PC"
"16286","PREX1"
"16287","SLC25A45"
"16288","MAPKBP1"
"16289","CPE"
"16290","GNB1"
"16291","TRIM46"
"16292","SYCE2"
"16293","CXCR6"
"16294","C16orf3"
"16295","HPSE"
"16296","TIGD3"
"16297","LCAT"
"16298","ST6GAL1"
"16299","POMC"
"16300","FLJ36031"
"16301","NSMAF"
"16302","SKIL"
"16303","ADSS"
"16304","HMGCS1"
"16305","POLR3F"
"16306","RAB10"
"16307","TSTD2"
"16308","ZBTB7B"
"16309","DHRS1"
"16310","ABCC13"
"16311","CNOT3"
"16312","NFKBIA"
"16313","ZNF821"
"16314","GAK"
"16315","SFT2D2"
"16316","HOXA6"
"16317","CRTC1"
"16318","C20orf72"
"16319","CPT1A"
"16320","LMO1"
"16321","EIF3I"
"16322","C6orf226"
"16323","SNORA16B"
"16324","PRB4"
"16325","MCM3APAS"
"16326","LOC400655"
"16327","C20orf132"
"16328","FOXF2"
"16329","MLH1"
"16330","ACTN1"
"16331","MRPL36"
"16332","C20orf106"
"16333","FBXO6"
"16334","MKS1"
"16335","PDE1B"
"16336","ANKRD18A"
"16337","PLP1"
"16338","C14orf2"
"16339","LOC145820"
"16340","TBC1D3P2"
"16341","COMMD6"
"16342","RNF222"
"16343","SNORA67"
"16344","ANKRD7"
"16345","PTCHD1"
"16346","CRLF2"
"16347","NARS2"
"16348","DOCK7"
"16349","LIN28A"
"16350","FAM127B"
"16351","LOC100130872-SPON2"
"16352","N6AMT2"
"16353","ZNF391"
"16354","FAM20C"
"16355","DNAJB14"
"16356","WRB"
"16357","TTC4"
"16358","DHRS4L1"
"16359","LOC254312"
"16360","GOT1L1"
"16361","MAGED1"
"16362","RESP18"
"16363","EIF3IP1"
"16364","WFDC6"
"16365","MT2A"
"16366","ROR1"
"16367","KIAA1432"
"16368","PPM1N"
"16369","HSD17B14"
"16370","ZFAND2B"
"16371","GAGE6"
"16372","SAMD4B"
"16373","FAM59B"
"16374","FAM13B"
"16375","HEXA"
"16376","USP39"
"16377","HNRNPU"
"16378","NRD1"
"16379","R3HDML"
"16380","FLT4"
"16381","OMG"
"16382","OR52N4"
"16383","VENTXP1"
"16384","RFC5"
"16385","PAX5"
"16386","GJB4"
"16387","FBXO2"
"16388","SNORA48"
"16389","GMEB1"
"16390","AKT3"
"16391","CRB1"
"16392","ANKRD34C"
"16393","LOC440173"
"16394","CTTN"
"16395","UTP15"
"16396","HSBP1"
"16397","PHF11"
"16398","C22orf43"
"16399","NDEL1"
"16400","USP8"
"16401","BAIAP2"
"16402","LOC389634"
"16403","LOC121456"
"16404","SI"
"16405","ARSJ"
"16406","CELA2A"
"16407","BAAT"
"16408","KCNS3"
"16409","TMEM37"
"16410","C1orf162"
"16411","MBD1"
"16412","ITGAL"
"16413","WDR73"
"16414","GKN2"
"16415","ARFGAP1"
"16416","LOC728875"
"16417","SLC5A8"
"16418","ZBTB40"
"16419","CYP4B1"
"16420","LYPLAL1"
"16421","CHST3"
"16422","MAP3K9"
"16423","SNORA11D"
"16424","BTAF1"
"16425","TFAP2E"
"16426","GAGE2C"
"16427","UQCRC2"
"16428","FAM171A2"
"16429","MAEA"
"16430","RNPEPL1"
"16431","HYAL1"
"16432","CPSF2"
"16433","PSD3"
"16434","OR2A4"
"16435","AGR2"
"16436","ABCA13"
"16437","GBX1"
"16438","HDLBP"
"16439","C21orf71"
"16440","CHRNA7"
"16441","ACY3"
"16442","HECW1"
"16443","ZNF519"
"16444","HOPX"
"16445","ZNF304"
"16446","FAM174B"
"16447","METTL1"
"16448","MFSD3"
"16449","PSPH"
"16450","LOC399959"
"16451","LOC400759"
"16452","DARS2"
"16453","NBPF24"
"16454","CDC25A"
"16455","DPH1"
"16456","BAIAP2L1"
"16457","CASS4"
"16458","B3GNT5"
"16459","USP29"
"16460","ARHGEF10L"
"16461","ATOX1"
"16462","STT3A"
"16463","DNASE1"
"16464","C1orf106"
"16465","PTN"
"16466","HECA"
"16467","RNF122"
"16468","SLC22A18AS"
"16469","GNG8"
"16470","ELP4"
"16471","FAM65A"
"16472","RPL10A"
"16473","IRS4"
"16474","MACF1"
"16475","SEC24D"
"16476","LOC100133920"
"16477","TGFB2"
"16478","CHRNE"
"16479","MDFIC"
"16480","NCF1B"
"16481","TMEM160"
"16482","PCMTD2"
"16483","ATP6V0D1"
"16484","MTA2"
"16485","AXIN1"
"16486","LZTR1"
"16487","RAP1A"
"16488","TRIO"
"16489","POLR1C"
"16490","ZNF385D"
"16491","C5orf33"
"16492","DEPDC1B"
"16493","ZNF473"
"16494","WEE2"
"16495","GPR107"
"16496","MTM1"
"16497","CSNK1A1L"
"16498","NLRC4"
"16499","ENPP4"
"16500","PADI3"
"16501","RNF170"
"16502","C16orf7"
"16503","KCNE1"
"16504","SLC37A3"
"16505","NRM"
"16506","C14orf23"
"16507","MTCP1NB"
"16508","TPD52L2"
"16509","UNC5B"
"16510","PRR24"
"16511","C12orf12"
"16512","SDHB"
"16513","CLRN1"
"16514","NUDT10"
"16515","UGT3A1"
"16516","MFSD6"
"16517","FBXW8"
"16518","TTTY15"
"16519","RHOF"
"16520","PTPLAD1"
"16521","MYO3B"
"16522","LOC729862"
"16523","DERA"
"16524","FAM95B1"
"16525","TPP2"
"16526","GINS3"
"16527","C19orf53"
"16528","PLIN4"
"16529","ST6GALNAC5"
"16530","CHSY1"
"16531","FOXR2"
"16532","GPR83"
"16533","LOC650293"
"16534","EXT2"
"16535","ZSCAN30"
"16536","DOLK"
"16537","TUBAL3"
"16538","ABL2"
"16539","ACVRL1"
"16540","C14orf156"
"16541","PTPRZ1"
"16542","DIP2C"
"16543","LAMP1"
"16544","LASS1"
"16545","RXRA"
"16546","MAP3K5"
"16547","NCRNA00169"
"16548","ALKBH1"
"16549","PDLIM7"
"16550","SCARNA10"
"16551","SNIP1"
"16552","ARL14"
"16553","MSL3"
"16554","TIMP3"
"16555","RGS3"
"16556","SPAG16"
"16557","NBPF22P"
"16558","MIR98"
"16559","ABHD4"
"16560","ARHGEF12"
"16561","GLUD2"
"16562","RAC2"
"16563","UAP1L1"
"16564","PRICKLE3"
"16565","YOD1"
"16566","RALY"
"16567","SHISA3"
"16568","HMOX2"
"16569","YIPF4"
"16570","DGKH"
"16571","DBNDD2"
"16572","THAP10"
"16573","ZNF513"
"16574","FOLH1B"
"16575","USP17L6P"
"16576","HAGHL"
"16577","CCDC141"
"16578","ITGB4"
"16579","MIR635"
"16580","YTHDF3"
"16581","TMEM150B"
"16582","C5orf28"
"16583","MURC"
"16584","RPL7L1"
"16585","TMEM30B"
"16586","ANKRD35"
"16587","DUOXA2"
"16588","TBC1D5"
"16589","DFNB59"
"16590","HRH4"
"16591","MYO6"
"16592","DNAJA4"
"16593","RBM24"
"16594","TMEM223"
"16595","AKIRIN2"
"16596","CEACAM20"
"16597","RBM23"
"16598","C1orf63"
"16599","KRTAP7-1"
"16600","NPB"
"16601","C17orf59"
"16602","HSPBAP1"
"16603","LOC644189"
"16604","SLC15A4"
"16605","OSMR"
"16606","PRTFDC1"
"16607","CYSLTR2"
"16608","C19orf25"
"16609","KIAA1797"
"16610","FAM105B"
"16611","TRNAU1AP"
"16612","SCRN2"
"16613","RNF17"
"16614","LRRC58"
"16615","NEIL3"
"16616","SKP2"
"16617","HNRPA1L-2"
"16618","PARVA"
"16619","RPL13AP20"
"16620","RNF34"
"16621","PKLR"
"16622","C12orf50"
"16623","FAM102B"
"16624","LOC728407"
"16625","CCT2"
"16626","LRRC37A2"
"16627","RBMY1F"
"16628","ARF4"
"16629","TMPRSS11E"
"16630","C8orf48"
"16631","PPP6R1"
"16632","MBTPS1"
"16633","NCF2"
"16634","SLC12A6"
"16635","HMGN3"
"16636","MRPL48"
"16637","CAPN14"
"16638","PAX9"
"16639","SNORA44"
"16640","SCML2"
"16641","BCL9"
"16642","FAM40A"
"16643","C9orf41"
"16644","ZNF774"
"16645","LETM1"
"16646","PLXNB1"
"16647","USP10"
"16648","NIPSNAP1"
"16649","F9"
"16650","CNGB3"
"16651","LIPE"
"16652","MPPED1"
"16653","C12orf52"
"16654","PI4K2A"
"16655","MED8"
"16656","STAT4"
"16657","RNF145"
"16658","FGD4"
"16659","CLDN2"
"16660","TCEAL8"
"16661","ZMYND8"
"16662","C3orf47"
"16663","GATAD2A"
"16664","PDXK"
"16665","PTGES3"
"16666","CCM2"
"16667","TAP1"
"16668","ZNF670"
"16669","ETS2"
"16670","IFFO2"
"16671","PRMT2"
"16672","ZNF382"
"16673","DEGS2"
"16674","INTS8"
"16675","CCDC83"
"16676","CCDC102A"
"16677","ITGA1"
"16678","EPHA5"
"16679","FAM24B"
"16680","MIR647"
"16681","TSGA10"
"16682","FAM156B"
"16683","HAL"
"16684","MYOT"
"16685","SPACA3"
"16686","BCL2L2"
"16687","CCNB3"
"16688","RNF113B"
"16689","MERTK"
"16690","BAG1"
"16691","VPS36"
"16692","ORMDL3"
"16693","ZNF625"
"16694","CORO2B"
"16695","C1orf190"
"16696","ALOX15"
"16697","CST1"
"16698","NUPR1"
"16699","CCL7"
"16700","SMCR5"
"16701","DSC2"
"16702","GRIK4"
"16703","RBMS2"
"16704","TRIM65"
"16705","TMPRSS6"
"16706","TP53INP2"
"16707","GLB1L"
"16708","SNORD111"
"16709","PUS1"
"16710","BCL9L"
"16711","OLFM1"
"16712","MASTL"
"16713","RET"
"16714","LOC284232"
"16715","ALX3"
"16716","IL1RL1"
"16717","ZNF765"
"16718","CT45A6"
"16719","C14orf138"
"16720","SNX10"
"16721","KRTAP10-2"
"16722","TAC4"
"16723","DKFZp434J0226"
"16724","C1orf64"
"16725","POGK"
"16726","MAPK9"
"16727","ZNF366"
"16728","C8orf79"
"16729","CLDN7"
"16730","TRIM37"
"16731","LRRC25"
"16732","GRHL2"
"16733","TEKT3"
"16734","LASS5"
"16735","DLG3"
"16736","ABCC4"
"16737","ZFP36L2"
"16738","VGLL1"
"16739","FAM171A1"
"16740","MFRP"
"16741","BATF3"
"16742","PCNX"
"16743","ANXA9"
"16744","SRR"
"16745","CYP4V2"
"16746","PIK3C2A"
"16747","LOC148824"
"16748","NOL3"
"16749","IFITM2"
"16750","ARNTL2"
"16751","ZNF595"
"16752","ASAP3"
"16753","NLRP13"
"16754","ASPH"
"16755","CPA2"
"16756","PVRIG"
"16757","SNORD69"
"16758","LEPR"
"16759","SH3BGRL"
"16760","C16orf42"
"16761","FNDC7"
"16762","C9orf6"
"16763","NBPF6"
"16764","NOTCH2NL"
"16765","SYNGR2"
"16766","PGBD1"
"16767","PITPNA"
"16768","PRPF4B"
"16769","SLC43A3"
"16770","LOC338864"
"16771","NRBP1"
"16772","KDM1A"
"16773","SLC25A22"
"16774","ILK"
"16775","LOC285045"
"16776","SLC22A8"
"16777","MRPS7"
"16778","PITX2"
"16779","FABP3"
"16780","OR1L1"
"16781","FBXW12"
"16782","TFPT"
"16783","KIAA1217"
"16784","AP4B1"
"16785","VBP1"
"16786","TTC24"
"16787","MORC3"
"16788","BHMT2"
"16789","FZD7"
"16790","C3orf10"
"16791","GATSL3"
"16792","LOC388942"
"16793","PATE2"
"16794","WFDC10A"
"16795","VANGL2"
"16796","PMS2CL"
"16797","MTRNR2L5"
"16798","TIGIT"
"16799","FA2H"
"16800","ALG13"
"16801","TTLL7"
"16802","SPOCK3"
"16803","SLC13A2"
"16804","AIM1"
"16805","MPV17L2"
"16806","GPRC6A"
"16807","EGR2"
"16808","TMEM8B"
"16809","MED11"
"16810","WWC1"
"16811","MIR363"
"16812","GLB1L2"
"16813","FAM21B"
"16814","SH3GL3"
"16815","MYCNOS"
"16816","RIF1"
"16817","PRLH"
"16818","VLDLR"
"16819","DBT"
"16820","CGGBP1"
"16821","C21orf63"
"16822","KRTAP12-2"
"16823","ZBTB16"
"16824","PDGFB"
"16825","RFX1"
"16826","UQCRB"
"16827","HPS3"
"16828","LGALS3BP"
"16829","LOC400550"
"16830","FAM90A18"
"16831","MRFAP1L1"
"16832","HOXA10"
"16833","NGB"
"16834","KIF21A"
"16835","IFLTD1"
"16836","LZTS1"
"16837","ARHGEF3"
"16838","RHBDL3"
"16839","SNAR-A11"
"16840","CSNK1G2"
"16841","KIAA1244"
"16842","GABRB2"
"16843","CD27"
"16844","MGC72080"
"16845","EGLN1"
"16846","PEX13"
"16847","RWDD3"
"16848","YDJC"
"16849","GRIN2B"
"16850","FAM35B2"
"16851","ADAMTS14"
"16852","DYDC2"
"16853","ATP6AP1"
"16854","NR1H2"
"16855","PDK2"
"16856","C3orf17"
"16857","SLC38A2"
"16858","SLC25A29"
"16859","OR2M7"
"16860","LRRIQ3"
"16861","C15orf29"
"16862","ADAM9"
"16863","TMUB2"
"16864","GPR176"
"16865","SNORA14A"
"16866","AGK"
"16867","MCCD1"
"16868","NDUFA4"
"16869","TMEM146"
"16870","PABPC1L2A"
"16871","DUSP1"
"16872","PKP4"
"16873","UNQ6975"
"16874","EMX2OS"
"16875","INSM2"
"16876","SETD6"
"16877","LUZP4"
"16878","P2RY2"
"16879","SLC45A2"
"16880","RABGAP1"
"16881","GPRC5A"
"16882","PAK3"
"16883","TGFBR1"
"16884","DPPA3"
"16885","LOC100128573"
"16886","SFMBT2"
"16887","GSDMC"
"16888","CDC42"
"16889","C11orf35"
"16890","TTLL2"
"16891","UACA"
"16892","NAA10"
"16893","CD97"
"16894","SETD5"
"16895","NINJ2"
"16896","PTER"
"16897","POMGNT1"
"16898","CT47A2"
"16899","ATP1B2"
"16900","IGLL3"
"16901","COL4A3BP"
"16902","GRHPR"
"16903","C6orf97"
"16904","CENPBD1"
"16905","TAS2R1"
"16906","SEMA7A"
"16907","EDF1"
"16908","ODF2L"
"16909","PCID2"
"16910","GTF2H4"
"16911","ZCCHC3"
"16912","CGB2"
"16913","NEUROD1"
"16914","DCAF7"
"16915","IFNA5"
"16916","ZNF134"
"16917","RIMKLB"
"16918","ZSWIM6"
"16919","SMEK1"
"16920","PCGF2"
"16921","FAM190B"
"16922","CYP2A13"
"16923","KCNH6"
"16924","MDM1"
"16925","TMEM183A"
"16926","ALDH7A1"
"16927","VDAC3"
"16928","EIF3F"
"16929","KCNJ10"
"16930","EDEM2"
"16931","LENG8"
"16932","DHX37"
"16933","CCNJL"
"16934","CRYGN"
"16935","AATF"
"16936","ZNF630"
"16937","RUNDC2C"
"16938","E2F5"
"16939","WFDC13"
"16940","FTSJ3"
"16941","C4orf33"
"16942","C19orf56"
"16943","LHFPL4"
"16944","SMAD4"
"16945","C14orf181"
"16946","LOC340113"
"16947","AFM"
"16948","G0S2"
"16949","FCHSD2"
"16950","RRP1B"
"16951","EEF1B2"
"16952","STAT6"
"16953","ZNF195"
"16954","GNL1"
"16955","ZNRF2"
"16956","CCDC160"
"16957","ASB16"
"16958","PER3"
"16959","ADCY8"
"16960","C10orf10"
"16961","ARMC10"
"16962","PCDHGA12"
"16963","PSG1"
"16964","LOC151162"
"16965","VARS2"
"16966","DHX34"
"16967","NFIC"
"16968","GABRR3"
"16969","ITPR2"
"16970","AGXT2"
"16971","H2AFZ"
"16972","RPL23AP7"
"16973","MLLT3"
"16974","COX4I2"
"16975","CCNT2"
"16976","LOC339290"
"16977","PLK4"
"16978","NUMBL"
"16979","MED16"
"16980","GOSR1"
"16981","BTG4"
"16982","RPL30"
"16983","IGFL2"
"16984","IGSF5"
"16985","ELMOD2"
"16986","SHC3"
"16987","HAVCR1"
"16988","ZNRD1AS"
"16989","DYNC2H1"
"16990","RSPH10B2"
"16991","RNF5"
"16992","C2orf7"
"16993","TMED10P1"
"16994","KLHL25"
"16995","KRI1"
"16996","LRP10"
"16997","PUS7L"
"16998","MGMT"
"16999","HOXD1"
"17000","CSH1"
"17001","ATG16L2"
"17002","FLJ44635"
"17003","EXOSC8"
"17004","CHODL"
"17005","SLC28A1"
"17006","MYO7B"
"17007","SEH1L"
"17008","MTNR1A"
"17009","TSPAN5"
"17010","FLJ43315"
"17011","LOC284023"
"17012","AMIGO1"
"17013","ATAD3A"
"17014","OSGIN2"
"17015","DARC"
"17016","PDIK1L"
"17017","PIPSL"
"17018","SHMT1"
"17019","CRISP3"
"17020","POPDC2"
"17021","ZRANB2"
"17022","FBXL8"
"17023","TRIP13"
"17024","RSPH6A"
"17025","SRSF4"
"17026","EIF5AL1"
"17027","POU5F1P3"
"17028","CXorf38"
"17029","IL6"
"17030","FBXL2"
"17031","LOC728619"
"17032","BRD1"
"17033","STATH"
"17034","FBXO44"
"17035","KRBA2"
"17036","MCCC2"
"17037","C5orf23"
"17038","SPRNP1"
"17039","IVD"
"17040","KDM4DL"
"17041","SPRED3"
"17042","RIPPLY2"
"17043","EPOR"
"17044","MVP"
"17045","ZMYM1"
"17046","BCL7C"
"17047","ZC3H18"
"17048","PSTPIP2"
"17049","LYPD1"
"17050","ZP3"
"17051","OR8G5"
"17052","BCAS4"
"17053","ISY1"
"17054","MIR4315-1"
"17055","FRG2C"
"17056","ZNF831"
"17057","GOLGA2P3Y"
"17058","PRAMEF2"
"17059","RNF213"
"17060","CUL1"
"17061","DHX9"
"17062","C13orf29"
"17063","MRPL43"
"17064","NCKAP1"
"17065","XPR1"
"17066","PKN2"
"17067","PODNL1"
"17068","ZNF333"
"17069","DALRD3"
"17070","C1orf126"
"17071","OPN1SW"
"17072","BTBD6"
"17073","DUX4L7"
"17074","DUSP11"
"17075","C11orf82"
"17076","OR5P3"
"17077","L1CAM"
"17078","SRCIN1"
"17079","NEK11"
"17080","OR7E91P"
"17081","CREB3L2"
"17082","CNTN3"
"17083","ZBTB37"
"17084","MIR589"
"17085","KIAA1324L"
"17086","NDUFB10"
"17087","NUDT2"
"17088","GTPBP8"
"17089","CACNA1D"
"17090","PRKAA2"
"17091","PRDM8"
"17092","KRT14"
"17093","ABCG2"
"17094","BBS2"
"17095","MRPL18"
"17096","PACRG"
"17097","PGAM5"
"17098","FBXO21"
"17099","KREMEN2"
"17100","GRB10"
"17101","CCDC154"
"17102","CLSTN1"
"17103","PCDHA10"
"17104","LMAN2"
"17105","C17orf61"
"17106","LOC730441"
"17107","NIPSNAP3A"
"17108","INSIG2"
"17109","SNORA55"
"17110","PCDHB7"
"17111","STXBP2"
"17112","CMAH"
"17113","ZNF155"
"17114","SEMA5B"
"17115","C19orf66"
"17116","COQ6"
"17117","TSPAN15"
"17118","PRPF4"
"17119","VN1R5"
"17120","LATS2"
"17121","SELK"
"17122","LOC100132287"
"17123","MS4A1"
"17124","PGK2"
"17125","TYW3"
"17126","DDX12"
"17127","FLJ22763"
"17128","MCART3P"
"17129","KRTAP5-1"
"17130","RCCD1"
"17131","DDX28"
"17132","BTN1A1"
"17133","TMEM65"
"17134","TTC31"
"17135","WDR46"
"17136","CHP2"
"17137","LSP1"
"17138","ZNF542"
"17139","EXOSC1"
"17140","ARHGAP18"
"17141","LRRTM4"
"17142","LOC729082"
"17143","CACNB4"
"17144","MAOB"
"17145","RANBP3L"
"17146","FCGR1C"
"17147","ATP5L"
"17148","ONECUT1"
"17149","NUDT9"
"17150","TMEM149"
"17151","STX17"
"17152","LOC100128675"
"17153","IGSF10"
"17154","TMPRSS9"
"17155","KRT42P"
"17156","ALLC"
"17157","BMPR2"
"17158","KLF7"
"17159","GCC1"
"17160","TIMM9"
"17161","CDO1"
"17162","IFI6"
"17163","LOC283033"
"17164","FRMD8"
"17165","MGAT2"
"17166","WBP5"
"17167","NOP56"
"17168","CNIH2"
"17169","KCNH8"
"17170","KIAA0907"
"17171","CTSG"
"17172","GRIK1"
"17173","CUL5"
"17174","FRMD1"
"17175","SYT6"
"17176","FLJ10038"
"17177","CHTF8"
"17178","NOL12"
"17179","FOXD4L2"
"17180","ANAPC2"
"17181","TAF13"
"17182","LYG2"
"17183","GGNBP1"
"17184","C11orf40"
"17185","OTX2"
"17186","REG4"
"17187","EIF5"
"17188","IQCA1"
"17189","PALB2"
"17190","SEPSECS"
"17191","SNORD15B"
"17192","HELT"
"17193","C3orf77"
"17194","TRIM49"
"17195","POLR2K"
"17196","IL17REL"
"17197","SASS6"
"17198","PREB"
"17199","OR3A3"
"17200","TUBA8"
"17201","STIL"
"17202","ANKFN1"
"17203","HOXC12"
"17204","NME7"
"17205","UBE2C"
"17206","FHOD1"
"17207","CDK2AP1"
"17208","RPL5"
"17209","DHPS"
"17210","HCCS"
"17211","DENND1B"
"17212","LHX3"
"17213","SNORA7B"
"17214","TMEM8C"
"17215","FLJ43879"
"17216","CXorf57"
"17217","C12orf26"
"17218","IRF2BP1"
"17219","FAM173B"
"17220","NDST2"
"17221","BOLL"
"17222","SYT3"
"17223","PIH1D2"
"17224","C20orf7"
"17225","IL1R2"
"17226","SLAMF9"
"17227","PIK3CA"
"17228","PPME1"
"17229","TRAPPC1"
"17230","COLEC10"
"17231","SNORD100"
"17232","NBPF10"
"17233","SLC9A6"
"17234","PDDC1"
"17235","CCDC53"
"17236","GK3P"
"17237","PRAMEF9"
"17238","ZFC3H1"
"17239","DAZL"
"17240","BRI3"
"17241","TRIM64B"
"17242","NCRNA00230B"
"17243","SDK1"
"17244","CYP2C18"
"17245","RPL3L"
"17246","FUT9"
"17247","KIFC2"
"17248","SLC4A9"
"17249","PLAG1"
"17250","MYCBP2"
"17251","OR4E2"
"17252","CCDC65"
"17253","C16orf82"
"17254","WIPI1"
"17255","ENTPD4"
"17256","BRP44L"
"17257","TMCO4"
"17258","WDR35"
"17259","KCNN1"
"17260","CCDC80"
"17261","C3orf31"
"17262","SLC7A9"
"17263","TMEM190"
"17264","DBC1"
"17265","FADS3"
"17266","PDZD8"
"17267","LOC642361"
"17268","GRM5"
"17269","ZNF841"
"17270","AZGP1"
"17271","PEX3"
"17272","MED1"
"17273","PAMR1"
"17274","ATG4C"
"17275","PDZK1P1"
"17276","FAM109B"
"17277","SPRR2A"
"17278","C4orf17"
"17279","SNORA70B"
"17280","CA10"
"17281","LOC100190938"
"17282","LOC386597"
"17283","OPRD1"
"17284","CCL16"
"17285","SACM1L"
"17286","CST6"
"17287","CD63"
"17288","LGI1"
"17289","LOC151658"
"17290","ZNF784"
"17291","CRYBB1"
"17292","TOP2A"
"17293","CX3CL1"
"17294","GYPB"
"17295","GADD45GIP1"
"17296","C16orf89"
"17297","FEN1"
"17298","IGF1R"
"17299","KIR3DS1"
"17300","WDR72"
"17301","PURG"
"17302","PKD1L1"
"17303","CAV1"
"17304","GNPDA2"
"17305","FLJ46446"
"17306","DGAT2"
"17307","NLGN1"
"17308","STRBP"
"17309","HPRT1"
"17310","FANCI"
"17311","LOC389906"
"17312","PSMA7"
"17313","TTF1"
"17314","DBF4B"
"17315","C20orf123"
"17316","ELOF1"
"17317","RAD54L"
"17318","PLAGL2"
"17319","ZNF256"
"17320","HMGCL"
"17321","MSI2"
"17322","ABCD1"
"17323","SPARCL1"
"17324","ACAA1"
"17325","IL6ST"
"17326","ZNF319"
"17327","TMEM109"
"17328","FAM90A1"
"17329","FAM172A"
"17330","SNORA80B"
"17331","IL22RA1"
"17332","ATP4B"
"17333","TEC"
"17334","C7orf30"
"17335","FAM75A2"
"17336","NCRNA00087"
"17337","TXNDC2"
"17338","ABCB4"
"17339","KIAA1191"
"17340","EXD3"
"17341","GPN1"
"17342","SFTPB"
"17343","CNTNAP2"
"17344","FRK"
"17345","OR6Q1"
"17346","TBX19"
"17347","CHD4"
"17348","C6orf26"
"17349","MOSC2"
"17350","IKBKE"
"17351","HIF1A"
"17352","LOC595101"
"17353","RELA"
"17354","TRIM71"
"17355","ABHD12B"
"17356","TSEN34"
"17357","KIF18A"
"17358","TXNDC9"
"17359","SPATA2L"
"17360","SEMA4G"
"17361","C21orf91"
"17362","MATN1"
"17363","KCNIP4"
"17364","TUSC1"
"17365","CXorf49B"
"17366","GOLGA8F"
"17367","WBSCR27"
"17368","ARMCX6"
"17369","OR52I2"
"17370","DYNC1I1"
"17371","PPP4C"
"17372","SLC47A2"
"17373","TREH"
"17374","CD48"
"17375","ST14"
"17376","PKN1"
"17377","SPON2"
"17378","XBP1"
"17379","SFRS12"
"17380","FLJ23867"
"17381","EFCAB6"
"17382","SELT"
"17383","SLC39A2"
"17384","ERF"
"17385","ARL3"
"17386","SURF6"
"17387","MLLT10"
"17388","TDGF1"
"17389","ERCC6"
"17390","EIF2AK4"
"17391","BAZ1A"
"17392","TMC3"
"17393","LRRN3"
"17394","EFTUD1"
"17395","PTPRO"
"17396","CLEC12A"
"17397","ACBD4"
"17398","MBLAC2"
"17399","ZDHHC14"
"17400","ACTB"
"17401","OTUD7B"
"17402","MSRA"
"17403","IFI35"
"17404","ANKRD12"
"17405","BSCL2"
"17406","RGAG1"
"17407","SLC30A5"
"17408","HSFY1"
"17409","GPR109A"
"17410","IMPG1"
"17411","ZNF185"
"17412","C22orf34"
"17413","IYD"
"17414","CYB5RL"
"17415","HMGCLL1"
"17416","UBQLN1"
"17417","LIN37"
"17418","NEUROG1"
"17419","SOCS2"
"17420","DSCR4"
"17421","XKR6"
"17422","NKAIN2"
"17423","OPN1MW2"
"17424","GPR142"
"17425","CCDC15"
"17426","C2orf70"
"17427","UBA5"
"17428","MOS"
"17429","FAM83D"
"17430","LOC646471"
"17431","SRFBP1"
"17432","C9orf96"
"17433","SRSF9"
"17434","DHDH"
"17435","CCDC90A"
"17436","CD320"
"17437","RABL3"
"17438","ANGEL2"
"17439","MRPL21"
"17440","DYDC1"
"17441","SMG6"
"17442","TMEM213"
"17443","INSR"
"17444","GLIPR1"
"17445","C15orf56"
"17446","GLRB"
"17447","C9orf89"
